,GID,DK Positions,Name,L5 DvP,Rest,Projected Points
460,201610280NOP,C,Omer Asik,11.0,1,4.3
461,201610280NOP,SG,Buddy Hield,24.0,1,16.3
462,201610280NOP,PF,David West,17.0,2,5.3
463,201610280NOP,PF,Terrence Jones,28.0,1,19.0
464,201610280NOP,PG,Stephen Curry,11.0,2,46.3
465,201610280NOP,SF,Kevin Durant,22.0,2,48.5
466,201610280NOP,PF,Anthony Davis,28.0,1,56.3
467,201610280NOP,PG,Ian Clark,11.0,2,7.0
468,201610280NOP,SG,E'Twaun Moore,24.0,1,20.8
469,201610280NOP,SG,Patrick McCaw,10.0,2,13.0
470,201610280OKC,SF,Kyle Singler,28.0,1,5.0
471,201610280OKC,PF,Joffrey Lauvergne,18.0,3,0.0
472,201610280OKC,SF,P.J. Tucker,24.0,1,5.8
473,201610280OKC,PF,Jared Dudley,6.0,1,16.0
474,201610280OKC,PG,Tyler Ulis,12.0,1,13.3
475,201610280OKC,PF,Ersan Ilyasova,18.0,1,19.8
476,201610280OKC,SF,T.J. Warren,24.0,1,24.3
477,201610280OKC,SG,Andre Roberson,3.0,1,17.5
478,201610280OKC,PG,Brandon Knight,12.0,1,25.8
479,201610280OKC,C,Steven Adams,8.0,1,28.3
480,201610280OKC,SG,Devin Booker,18.0,1,29.3
481,201610280OKC,PG,Victor Oladipo,14.0,1,30.0
482,201610280OKC,C,Enes Kanter,8.0,1,31.0
483,201610280OKC,PF,Marquese Chriss,6.0,1,15.8
484,201610280OKC,C,Alex Len,13.0,1,21.3
485,201610280OKC,PF,Domantas Sabonis,18.0,1,15.8
486,201610280OKC,PG,Eric Bledsoe,12.0,1,35.0
487,201610280OKC,PG,Russell Westbrook,14.0,1,58.5
488,201610280OKC,PF,Dragan Bender,6.0,1,14.0
489,201610280OKC,PG,Semaj Christon,14.0,1,13.5
490,201610280OKC,C,Tyson Chandler,13.0,1,21.3
491,201610280TOR,PG,Kyle Lowry,6.0,1,35.3
492,201610280TOR,SG,DeMar DeRozan,12.0,1,36.8
493,201610280TOR,PF,Kevin Love,3.0,2,37.0
494,201610280TOR,PG,Kyrie Irving,1.0,2,38.8
495,201610280TOR,SF,LeBron James,29.0,2,48.3
496,201610280TOR,SF,DeMarre Carroll,19.0,1,22.0
497,201610280TOR,C,Jonas Valanciunas,6.0,1,34.3
498,201610280TOR,C,Jakob Poeltl,6.0,1,12.0
499,201610280TOR,PG,Iman Shumpert,1.0,2,14.3
500,201610280TOR,SF,Richard Jefferson,29.0,2,11.5
501,201610280TOR,SG,J.R. Smith,1.0,2,19.3
502,201610280TOR,SG,Mike Dunleavy,1.0,2,10.3
503,201610280TOR,PG,Cory Joseph,6.0,1,15.5
504,201610280TOR,C,Tristan Thompson,19.0,2,21.0
505,201610280TOR,PF,Patrick Patterson,12.0,1,16.3
506,201610280TOR,SG,Terrence Ross,12.0,1,10.3
507,201610280TOR,PF,Pascal Siakam,12.0,1,16.3
508,201610280UTA,SG,Lou Williams,20.0,1,20.8
509,201610280UTA,PG,Dante Exum,26.0,2,14.3
510,201610280UTA,SF,Larry Nance Jr.,1.0,1,0.0
511,201610280UTA,PG,Shelvin Mack,26.0,2,10.0
512,201610280UTA,SG,Nick Young,20.0,1,15.8
513,201610280UTA,PG,D'Angelo Russell,30.0,1,32.3
514,201610280UTA,SG,Rodney Hood,17.0,2,31.8
515,201610280UTA,C,Rudy Gobert,7.0,2,35.8
516,201610280UTA,PF,Boris Diaw,24.0,2,0.0
517,201610280UTA,PF,Julius Randle,22.0,1,31.5
518,201610280UTA,SF,Joe Ingles,9.0,2,4.3
519,201610280UTA,C,Timofey Mozgov,1.0,1,21.8
520,201610280UTA,SG,Brandon Ingram,20.0,1,18.5
521,201610280UTA,SG,Joe Johnson,17.0,2,25.5
522,201610280UTA,SF,Luol Deng,1.0,1,21.8
523,201610280UTA,PF,Trey Lyles,24.0,2,16.5
524,201610280UTA,PF,Derrick Favors,24.0,3,29.5
525,201610280UTA,PG,Jordan Clarkson,30.0,1,29.8
526,201610280UTA,PG,George Hill,26.0,2,0.0
527,201610280UTA,C,Tarik Black,1.0,1,7.3
528,201610290CHI,SG,Dwyane Wade,23.0,1,32.8
529,201610290CHI,SG,C.J. Miles,15.0,0,14.8
530,201610290CHI,C,Cristiano Felicio,20.0,1,3.8
531,201610290CHI,C,Kevin Seraphin,10.0,0,3.5
532,201610290CHI,PG,Jeff Teague,20.0,0,30.8
533,201610290CHI,PG,Rajon Rondo,25.0,1,30.5
534,201610290CHI,SF,Georges Niang,14.0,0,3.5
535,201610290CHI,PF,Nikola Mirotic,19.0,1,24.0
536,201610290CHI,PF,Rakeem Christmas,10.0,3,0.0
537,201610290CHI,SF,Paul Zipser,8.0,3,0.0
538,201610290CHI,PF,Thaddeus Young,10.0,0,28.5
539,201610290CHI,C,Al Jefferson,10.0,0,18.0
540,201610290CHI,C,Robin Lopez,20.0,1,22.3
541,201610290CHI,SG,Monta Ellis,15.0,0,27.0
542,201610290CHI,SF,Doug McDermott,8.0,1,13.8
543,201610290CHI,PG,Michael Carter-Williams,25.0,1,0.0
544,201610290CHI,SG,Denzel Valentine,23.0,3,0.0
545,201610290CHI,PF,Taj Gibson,19.0,1,24.3
546,201610290CHI,SF,Paul George,14.0,0,41.3
547,201610290CHI,PF,Bobby Portis,19.0,3,12.3
548,201610290CHI,PF,Myles Turner,10.0,0,36.0
549,201610290CHI,SG,Joe Young,15.0,0,12.5
550,201610290CHI,PF,Lavoy Allen,10.0,0,12.8
551,201610290CHI,PG,Isaiah Canaan,25.0,1,5.0
552,201610290CHI,SG,Jimmy Butler,23.0,1,38.3
553,201610290CHI,SF,Glenn Robinson III,14.0,0,12.5
554,201610290CHO,PG,Terry Rozier,26.0,1,17.5
555,201610290CHO,PG,Ramon Sessions,7.0,0,13.0
556,201610290CHO,SF,Jae Crowder,10.0,1,0.0
557,201610290CHO,PF,Jonas Jerebko,1.0,1,13.5
558,201610290CHO,PF,Marvin Williams,23.0,0,25.0
559,201610290CHO,PF,Jordan Mickey,1.0,3,0.0
560,201610290CHO,SF,Michael Kidd-Gilchrist,2.0,0,26.5
561,201610290CHO,SG,Avery Bradley,11.0,1,26.3
562,201610290CHO,PG,Kemba Walker,7.0,0,34.8
563,201610290CHO,C,Cody Zeller,21.0,0,20.3
564,201610290CHO,PF,Amir Johnson,1.0,1,16.5
565,201610290CHO,SG,Jeremy Lamb,30.0,0,0.0
566,201610290CHO,SG,Gerald Green,11.0,1,13.5
567,201610290CHO,SG,Marco Belinelli,30.0,0,14.3
568,201610290CHO,PF,Frank Kaminsky,23.0,3,15.3
569,201610290CHO,C,Tyler Zeller,26.0,1,15.0
570,201610290CHO,PF,Spencer Hawes,23.0,0,14.3
571,201610290CHO,SG,Nicolas Batum,30.0,0,30.8
572,201610290CHO,C,Al Horford,26.0,1,32.3
573,201610290CHO,PG,Isaiah Thomas,26.0,1,36.5
574,201610290CHO,SF,Jaylen Brown,10.0,1,14.5
575,201610290CLE,SF,Richard Jefferson,27.0,0,14.0
576,201610290CLE,C,Tristan Thompson,29.0,0,22.8
577,201610290CLE,PG,Iman Shumpert,17.0,0,15.5
578,201610290CLE,SG,J.R. Smith,3.0,0,19.3
579,201610290CLE,PG,D.J. Augustin,2.0,0,13.0
580,201610290CLE,SF,Jeff Green,15.0,0,17.8
581,201610290CLE,SG,C.J. Wilcox,19.0,0,5.0
582,201610290CLE,SG,Mike Dunleavy,3.0,0,13.0
583,201610290CLE,SG,Mario Hezonja,19.0,0,16.5
584,201610290CLE,C,Bismack Biyombo,18.0,0,19.8
585,201610290CLE,PF,Serge Ibaka,12.0,0,26.8
586,201610290CLE,PF,Kevin Love,3.0,0,35.3
587,201610290CLE,SF,LeBron James,27.0,0,47.0
588,201610290CLE,PG,Kyrie Irving,17.0,0,38.5
589,201610290CLE,C,Chris Andersen,29.0,3,0.0
590,201610290CLE,SF,Aaron Gordon,15.0,0,29.3
591,201610290CLE,C,Nikola Vucevic,18.0,0,32.5
592,201610290CLE,PG,Kay Felder,17.0,3,0.0
593,201610290CLE,SG,Evan Fournier,19.0,0,29.3
594,201610290CLE,PG,Elfrid Payton,2.0,0,28.3
595,201610290DEN,PF,Al-Farouq Aminu,30.0,1,20.0
596,201610290DEN,PF,Nikola Jokic,16.0,2,29.8
597,201610290DEN,C,Ed Davis,1.0,1,16.3
598,201610290DEN,SF,Maurice Harkless,5.0,1,18.8
599,201610290DEN,SG,Allen Crabbe,9.0,1,18.5
600,201610290DEN,PG,Damian Lillard,16.0,1,45.5
601,201610290DEN,PF,Kenneth Faried,16.0,2,24.5
602,201610290DEN,PG,Emmanuel Mudiay,23.0,2,27.3
603,201610290DEN,PF,Noah Vonleh,30.0,1,13.3
604,201610290DEN,SF,Wilson Chandler,3.0,2,20.8
605,201610290DEN,SG,Will Barton,27.0,2,0.0
606,201610290DEN,PG,Jameer Nelson,23.0,2,10.5
607,201610290DEN,C,Mason Plumlee,1.0,1,21.5
608,201610290DEN,PF,Meyers Leonard,30.0,3,0.0
609,201610290DEN,PG,Jamal Murray,23.0,2,14.8
610,201610290DEN,SF,Danilo Gallinari,3.0,2,30.3
611,201610290DEN,SG,Evan Turner,9.0,1,20.5
612,201610290DEN,PG,CJ McCollum,16.0,1,32.5
613,201610290DEN,C,Jusuf Nurkic,15.0,2,32.0
614,201610290MIL,PF,Mirza Teletovic,24.0,2,17.0
615,201610290MIL,SG,Joe Harris,22.0,0,16.8
616,201610290MIL,SF,Michael Beasley,23.0,2,14.8
617,201610290MIL,SG,Rashad Vaughn,26.0,2,3.5
618,201610290MIL,PG,Giannis Antetokounmpo,6.0,2,45.0
619,201610290MIL,C,Miles Plumlee,9.0,2,5.3
620,201610290MIL,PF,Luis Scola,17.0,0,15.5
621,201610290MIL,PG,Greivis Vasquez,4.0,0,13.0
622,201610290MIL,SF,Jabari Parker,23.0,2,29.5
623,201610290MIL,SG,Tony Snell,26.0,3,12.8
624,201610290MIL,C,John Henson,9.0,2,6.5
625,201610290MIL,PF,Trevor Booker,17.0,0,21.5
626,201610290MIL,C,Greg Monroe,9.0,2,29.3
627,201610290MIL,SG,Bojan Bogdanovic,22.0,0,20.8
628,201610290MIL,SG,Malcolm Brogdon,26.0,2,20.0
629,201610290MIL,PG,Matthew Dellavedova,6.0,2,18.8
630,201610290MIL,SF,Rondae Hollis-Jefferson,19.0,0,18.3
631,201610290MIL,PG,Jeremy Lin,4.0,0,0.0
632,201610290MIL,SF,Anthony Bennett,19.0,3,0.0
633,201610290MIL,C,Justin Hamilton,28.0,0,18.0
634,201610290MIL,PG,Isaiah Whitehead,4.0,2,0.0
635,201610290MIL,SG,Sean Kilpatrick,22.0,0,18.3
636,201610290NYK,PF,Troy Williams,26.0,3,0.0
637,201610290NYK,SF,Carmelo Anthony,12.0,3,34.8
638,201610290NYK,C,Joakim Noah,25.0,3,23.0
639,201610290NYK,PF,Kristaps Porziņģis,18.0,3,34.5
640,201610290NYK,PG,Mike Conley,11.0,2,33.3
641,201610290NYK,PF,JaMychal Green,26.0,2,22.8
642,201610290NYK,PG,Andrew Harrison,11.0,2,14.3
643,201610290NYK,PF,Kyle O'Quinn,18.0,3,8.8
644,201610290NYK,PG,Derrick Rose,1.0,3,26.8
645,201610290NYK,SG,Vince Carter,29.0,2,10.3
646,201610290NYK,SG,Troy Daniels,29.0,3,0.0
647,201610290NYK,SF,Lance Thomas,12.0,3,6.3
648,201610290NYK,SF,James Ennis,30.0,2,21.8
649,201610290NYK,SG,Justin Holiday,17.0,3,10.3
650,201610290NYK,C,Willy Hernangómez,25.0,3,12.0
651,201610290NYK,PG,Brandon Jennings,1.0,3,19.5
652,201610290NYK,PF,Jarell Martin,26.0,3,0.0
653,201610290NYK,PF,Zach Randolph,26.0,2,29.8
654,201610290NYK,SG,Courtney Lee,17.0,3,15.8
655,201610290NYK,C,Marc Gasol,2.0,2,29.5
656,201610290NYK,PG,Wade Baldwin IV,11.0,2,27.3
657,201610290PHI,SF,DeAndre' Bembry,1.0,1,11.8
658,201610290PHI,PF,Paul Millsap,7.0,1,40.0
659,201610290PHI,C,Mike Muscala,27.0,1,11.3
660,201610290PHI,SF,Taurean Prince,1.0,1,11.8
661,201610290PHI,SG,Nik Stauskas,16.0,2,10.3
662,201610290PHI,SF,Robert Covington,25.0,2,25.0
663,201610290PHI,PG,T.J. McConnell,22.0,2,17.3
664,201610290PHI,SG,Hollis Thompson,16.0,2,8.0
665,201610290PHI,SG,Kent Bazemore,4.0,1,22.3
666,201610290PHI,PG,Sergio Rodriguez,22.0,2,21.8
667,201610290PHI,PF,Jahlil Okafor,6.0,2,21.5
668,201610290PHI,SF,Dario Saric,25.0,2,21.5
669,201610290PHI,C,Joel Embiid,8.0,2,28.0
670,201610290PHI,SF,Jerami Grant,25.0,2,19.3
671,201610290PHI,C,Walter Tavares,27.0,3,0.0
672,201610290PHI,PF,Richaun Holmes,6.0,2,17.5
673,201610290PHI,C,Dwight Howard,27.0,1,38.3
674,201610290PHI,SG,Gerald Henderson,16.0,2,15.8
675,201610290PHI,SF,Thabo Sefolosha,1.0,1,17.0
676,201610290PHI,PG,Tim Hardaway,30.0,1,16.5
677,201610290PHI,PF,Kris Humphries,7.0,1,3.5
678,201610290PHI,PG,Dennis Schroder,30.0,1,29.8
679,201610290PHI,SG,Kyle Korver,4.0,1,0.0
680,201610290PHI,SG,Timothe Luwawu-Cabarrot,16.0,3,0.0
681,201610290PHI,PG,Malcolm Delaney,30.0,1,14.0
682,201610290SAC,SF,Omri Casspi,7.0,2,0.0
683,201610290SAC,SG,Brandon Rush,10.0,2,3.5
684,201610290SAC,PG,Ricky Rubio,3.0,2,0.0
685,201610290SAC,SG,Shabazz Muhammad,10.0,2,4.0
686,201610290SAC,PF,Nemanja Bjelica,15.0,2,5.0
687,201610290SAC,PG,Kris Dunn,3.0,2,16.5
688,201610290SAC,PF,Gorgui Dieng,15.0,2,30.3
689,201610290SAC,SG,Arron Afflalo,2.0,1,18.0
690,201610290SAC,SF,Rudy Gay,7.0,1,31.0
691,201610290SAC,SF,Andrew Wiggins,17.0,2,32.8
692,201610290SAC,C,Karl-Anthony Towns,23.0,2,42.5
693,201610290SAC,PG,Ty Lawson,28.0,1,27.8
694,201610290SAC,PF,DeMarcus Cousins,27.0,1,52.0
695,201610290SAC,SF,Matt Barnes,7.0,1,15.5
696,201610290SAC,SG,Zach LaVine,10.0,2,28.3
697,201610290SAC,C,Cole Aldrich,23.0,2,14.5
698,201610290SAC,C,Willie Cauley-Stein,14.0,1,14.5
699,201610290SAC,C,Kosta Koufos,14.0,1,14.3
700,201610290SAC,SG,Ben McLemore,2.0,1,13.5
701,201610290SAC,PG,Garrett Temple,28.0,1,13.5
702,201610290SAC,PF,Anthony Tolliver,27.0,1,13.0
703,201610290SAS,SF,Lance Stephenson,22.0,0,0.0
704,201610290SAS,SF,Kawhi Leonard,28.0,1,45.3
705,201610290SAS,PF,LaMarcus Aldridge,20.0,1,35.3
706,201610290SAS,C,Omer Asik,5.0,0,12.0
707,201610290SAS,PF,Cheick Diallo,25.0,3,0.0
708,201610290SAS,PG,Dejounte Murray,12.0,3,0.0
709,201610290SAS,C,Pau Gasol,17.0,1,29.0
710,201610290SAS,SF,Davis Bertans,28.0,3,0.0
711,201610290SAS,PG,Langston Galloway,5.0,0,12.8
712,201610290SAS,PF,Anthony Davis,25.0,0,55.5
713,201610290SAS,C,Dewayne Dedmon,17.0,1,23.8
714,201610290SAS,SF,Dante Cunningham,22.0,0,13.5
715,201610290SAS,SF,Solomon Hill,22.0,0,15.0
716,201610290SAS,SG,Buddy Hield,5.0,0,15.5
717,201610290SAS,C,Alexis Ajinca,5.0,2,0.0
718,201610290SAS,PG,Patty Mills,12.0,1,17.3
719,201610290SAS,SG,Kyle Anderson,13.0,1,17.5
720,201610290SAS,PG,Tim Frazier,5.0,0,28.8
721,201610290SAS,PF,Terrence Jones,25.0,0,17.8
722,201610290SAS,PG,Bryn Forbes,12.0,3,0.0
723,201610290SAS,SF,Jonathon Simmons,28.0,1,19.3
724,201610290SAS,PF,David Lee,20.0,1,22.5
725,201610290SAS,SG,E'Twaun Moore,5.0,0,19.3
726,201610290SAS,PG,Nicolas Laprovittola,12.0,3,0.0
727,201610300DET,C,Miles Plumlee,26.0,0,12.0
728,201610300DET,SG,Kentavious Caldwell-Pope,28.0,1,19.0
729,201610300DET,PG,Matthew Dellavedova,10.0,0,19.8
730,201610300DET,SF,Jabari Parker,8.0,0,29.8
731,201610300DET,PF,Jon Leuer,25.0,1,22.5
732,201610300DET,SF,Tobias Harris,11.0,1,29.0
733,201610300DET,PG,Ish Smith,7.0,1,25.3
734,201610300DET,PF,Mirza Teletovic,2.0,0,17.5
735,201610300DET,C,Greg Monroe,26.0,0,28.3
736,201610300DET,SG,Malcolm Brogdon,27.0,0,10.8
737,201610300DET,SF,Marcus Morris,11.0,1,26.3
738,201610300DET,C,Andre Drummond,25.0,1,38.0
739,201610300DET,PG,Giannis Antetokounmpo,10.0,0,44.3
740,201610300DET,PF,Thon Maker,2.0,3,0.0
741,201610300DET,PG,Beno Udrih,7.0,1,15.3
742,201610300DET,SF,Stanley Johnson,11.0,1,14.8
743,201610300DET,SG,Rashad Vaughn,27.0,0,0.0
744,201610300DET,SF,Michael Beasley,8.0,0,14.3
745,201610300DET,C,John Henson,26.0,0,14.0
746,201610300DET,C,Aron Baynes,25.0,1,14.3
747,201610300DET,SG,Tony Snell,27.0,0,14.0
748,201610300HOU,PF,Clint Capela,27.0,1,26.5
749,201610300HOU,SG,Eric Gordon,26.0,1,27.0
750,201610300HOU,SG,K.J. McDaniels,26.0,1,14.0
751,201610300HOU,SG,Wesley Matthews,17.0,1,24.0
752,201610300HOU,PG,J.J. Barea,17.0,1,23.0
753,201610300HOU,SF,Sam Dekker,23.0,1,12.5
754,201610300HOU,C,Andrew Bogut,11.0,1,20.5
755,201610300HOU,SG,Seth Curry,17.0,1,18.0
756,201610300HOU,PG,Tyler Ennis,15.0,1,12.8
757,201610300HOU,C,Nene Hilario,2.0,1,17.5
758,201610300HOU,SF,Justin Anderson,20.0,1,17.0
759,201610300HOU,PF,Dwight Powell,5.0,1,16.3
760,201610300HOU,SF,Corey Brewer,23.0,1,12.8
761,201610300HOU,SF,Trevor Ariza,23.0,1,27.3
762,201610300HOU,PF,Ryan Anderson,27.0,1,27.5
763,201610300HOU,C,Salah Mejri,11.0,1,3.5
764,201610300HOU,PG,Deron Williams,17.0,1,27.5
765,201610300HOU,PG,James Harden,15.0,1,56.0
766,201610300HOU,SF,Harrison Barnes,20.0,1,30.5
767,201610300LAC,SG,J.J. Redick,22.0,2,19.3
768,201610300LAC,PF,Derrick Favors,4.0,1,32.8
769,201610300LAC,SG,Jamal Crawford,22.0,2,19.5
770,201610300LAC,SG,Rodney Hood,5.0,1,30.0
771,201610300LAC,PG,Raul Neto,27.0,3,0.0
772,201610300LAC,C,DeAndre Jordan,5.0,2,33.5
773,201610300LAC,SF,Joe Ingles,10.0,1,12.0
774,201610300LAC,PG,George Hill,27.0,1,0.0
775,201610300LAC,PG,Raymond Felton,24.0,2,9.8
776,201610300LAC,PG,Austin Rivers,24.0,2,16.3
777,201610300LAC,PF,Joel Bolomboy,4.0,3,0.0
778,201610300LAC,SF,Luc Richard Mbah a Moute,6.0,2,5.3
779,201610300LAC,PF,Trey Lyles,4.0,1,15.8
780,201610300LAC,C,Diamond Stone,5.0,3,0.0
781,201610300LAC,SF,Wesley Johnson,6.0,2,5.8
782,201610300LAC,PG,Dante Exum,27.0,1,13.0
783,201610300LAC,C,Rudy Gobert,20.0,1,37.3
784,201610300LAC,SG,Joe Johnson,5.0,1,25.3
785,201610300LAC,C,Marreese Speights,5.0,2,11.3
786,201610300LAC,PG,Chris Paul,24.0,2,41.5
787,201610300LAC,PG,Shelvin Mack,27.0,1,15.0
788,201610300LAC,PF,Blake Griffin,10.0,2,44.0
789,201610300MEM,SG,Kelly Oubre Jr.,13.0,2,14.5
790,201610300MEM,SG,Vince Carter,4.0,0,14.3
791,201610300MEM,PG,Wade Baldwin IV,21.0,0,15.5
792,201610300MEM,PG,Mike Conley,21.0,0,31.3
793,201610300MEM,PG,John Wall,3.0,2,39.8
794,201610300MEM,SG,Sheldon McClellan,13.0,2,13.5
795,201610300MEM,PG,Tomas Satoransky,3.0,2,12.0
796,201610300MEM,PG,Andrew Harrison,21.0,0,13.3
797,201610300MEM,PG,Trey Burke,3.0,2,8.3
798,201610300MEM,SF,Markieff Morris,13.0,2,29.0
799,201610300MEM,PF,JaMychal Green,20.0,0,22.8
800,201610300MEM,PF,Jason Smith,18.0,2,6.8
801,201610300MEM,SF,Otto Porter,13.0,2,22.3
802,201610300MEM,SG,Bradley Beal,13.0,2,25.3
803,201610300MEM,C,Marcin Gortat,23.0,2,28.5
804,201610300MEM,PF,Jarell Martin,20.0,0,11.0
805,201610300MEM,SF,James Ennis,18.0,0,21.5
806,201610300MEM,PF,Andrew Nicholson,18.0,2,11.0
807,201610300MEM,C,Marc Gasol,30.0,0,28.3
808,201610300MEM,PF,Zach Randolph,20.0,0,28.8
809,201610300MIA,C,Pau Gasol,16.0,0,28.3
810,201610300MIA,SG,Rodney McGruder,7.0,1,14.3
811,201610300MIA,SF,Davis Bertans,7.0,0,6.3
812,201610300MIA,SF,James Johnson,21.0,1,14.0
813,201610300MIA,SF,Justise Winslow,21.0,1,24.8
814,201610300MIA,PF,David Lee,12.0,0,15.3
815,201610300MIA,PF,Luke Babbitt,23.0,1,13.8
816,201610300MIA,SF,Kawhi Leonard,7.0,0,44.8
817,201610300MIA,PG,Tony Parker,9.0,2,18.3
818,201610300MIA,C,Willie Reed,3.0,1,16.0
819,201610300MIA,C,Dewayne Dedmon,16.0,0,16.0
820,201610300MIA,PG,Goran Dragic,2.0,1,31.0
821,201610300MIA,PG,Tyler Johnson,2.0,1,21.0
822,201610300MIA,SG,Dion Waiters,7.0,1,20.5
823,201610300MIA,SG,Manu Ginobili,29.0,2,19.5
824,201610300MIA,C,Hassan Whiteside,3.0,1,40.0
825,201610300MIA,PG,Patty Mills,9.0,0,17.8
826,201610300MIA,SG,Kyle Anderson,29.0,0,17.8
827,201610300MIA,SF,Jonathon Simmons,7.0,0,19.3
828,201610300OKC,PF,Joffrey Lauvergne,21.0,1,5.5
829,201610300OKC,PG,Semaj Christon,25.0,1,13.0
830,201610300OKC,SF,Metta World Peace,25.0,3,0.0
831,201610300OKC,SF,Kyle Singler,2.0,1,12.5
832,201610300OKC,SF,Anthony Morrow,2.0,3,0.0
833,201610300OKC,SF,Larry Nance Jr.,25.0,1,0.0
834,201610300OKC,SG,Alex Abrines,21.0,3,0.0
835,201610300OKC,PF,Ersan Ilyasova,21.0,1,18.5
836,201610300OKC,C,Tarik Black,10.0,1,14.0
837,201610300OKC,PG,Russell Westbrook,25.0,1,61.5
838,201610300OKC,PG,Victor Oladipo,25.0,1,33.5
839,201610300OKC,PG,D'Angelo Russell,20.0,1,31.3
840,201610300OKC,C,Steven Adams,12.0,1,27.3
841,201610300OKC,PG,Jordan Clarkson,20.0,1,27.3
842,201610300OKC,C,Enes Kanter,12.0,1,27.0
843,201610300OKC,SF,Luol Deng,25.0,1,23.3
844,201610300OKC,SG,Lou Williams,12.0,1,22.0
845,201610300OKC,C,Timofey Mozgov,10.0,1,21.5
846,201610300OKC,SG,Andre Roberson,21.0,1,19.0
847,201610300OKC,PF,Julius Randle,6.0,1,29.0
848,201610300OKC,SF,Brandon Ingram,25.0,1,17.5
849,201610300OKC,PF,Domantas Sabonis,21.0,1,15.8
850,201610300OKC,SG,Nick Young,12.0,1,15.8
851,201610300PHO,C,Zaza Pachulia,7.0,1,17.8
852,201610300PHO,SF,P.J. Tucker,30.0,1,13.3
853,201610300PHO,SF,Dragan Bender,30.0,1,13.0
854,201610300PHO,SF,Kevin Durant,15.0,1,50.8
855,201610300PHO,PG,Stephen Curry,30.0,1,41.8
856,201610300PHO,SG,Leandro Barbosa,15.0,3,0.0
857,201610300PHO,PG,Eric Bledsoe,11.0,1,34.3
858,201610300PHO,SG,Klay Thompson,3.0,1,31.3
859,201610300PHO,SG,Devin Booker,15.0,1,29.3
860,201610300PHO,PF,Draymond Green,11.0,1,37.3
861,201610300PHO,PG,Ian Clark,30.0,1,12.5
862,201610300PHO,PF,Marquese Chriss,30.0,1,16.0
863,201610300PHO,PF,Jared Dudley,30.0,1,16.3
864,201610300PHO,PG,Brandon Knight,11.0,1,26.3
865,201610300PHO,SF,T.J. Warren,30.0,1,25.3
866,201610300PHO,PF,Kevon Looney,11.0,1,12.5
867,201610300PHO,PG,Shaun Livingston,30.0,1,12.3
868,201610300PHO,SF,Andre Iguodala,15.0,1,16.5
869,201610300PHO,C,Tyson Chandler,1.0,1,20.3
870,201610300PHO,PF,David West,11.0,1,12.0
871,201610300PHO,C,Alex Len,1.0,1,18.8
872,201610310ATL,SF,Anthony Tolliver,21.0,1,12.8
873,201610310ATL,PG,Dennis Schroder,1.0,1,31.3
874,201610310ATL,PG,Garrett Temple,14.0,1,13.0
875,201610310ATL,SG,Ben McLemore,13.0,1,13.5
876,201610310ATL,C,Kosta Koufos,5.0,1,14.3
877,201610310ATL,SG,Kent Bazemore,15.0,1,22.0
878,201610310ATL,PG,Malcolm Delaney,1.0,1,14.5
879,201610310ATL,C,Mike Muscala,23.0,1,24.0
880,201610310ATL,PG,Tim Hardaway,1.0,1,16.8
881,201610310ATL,SG,Arron Afflalo,13.0,1,16.8
882,201610310ATL,SF,Rudy Gay,21.0,1,31.8
883,201610310ATL,PG,Ty Lawson,14.0,1,27.0
884,201610310ATL,C,Willie Cauley-Stein,5.0,1,12.8
885,201610310ATL,SF,Thabo Sefolosha,12.0,1,18.8
886,201610310ATL,PF,Kris Humphries,17.0,1,11.0
887,201610310ATL,PF,DeMarcus Cousins,6.0,1,52.3
888,201610310ATL,SG,Kyle Korver,15.0,1,0.0
889,201610310ATL,PF,Paul Millsap,17.0,1,38.3
890,201610310ATL,C,Dwight Howard,23.0,1,36.3
891,201610310ATL,SF,Matt Barnes,21.0,1,18.8
892,201610310BRK,PG,Isaiah Canaan,19.0,1,13.8
893,201610310BRK,C,Cristiano Felicio,21.0,1,13.3
894,201610310BRK,SF,Paul Zipser,22.0,1,3.5
895,201610310BRK,SG,Joe Harris,21.0,1,14.3
896,201610310BRK,SF,Anthony Bennett,17.0,1,11.0
897,201610310BRK,PF,Luis Scola,22.0,1,15.8
898,201610310BRK,SF,Doug McDermott,22.0,1,15.8
899,201610310BRK,PG,Isaiah Whitehead,4.0,1,4.3
900,201610310BRK,PG,Jeremy Lin,4.0,1,0.0
901,201610310BRK,PG,Michael Carter-Williams,19.0,1,0.0
902,201610310BRK,SF,Rondae Hollis-Jefferson,17.0,1,17.0
903,201610310BRK,PF,Bobby Portis,19.0,1,5.0
904,201610310BRK,SG,Sean Kilpatrick,21.0,1,18.0
905,201610310BRK,SG,Denzel Valentine,28.0,1,2.8
906,201610310BRK,PF,Chris McCullough,22.0,4,0.0
907,201610310BRK,SG,Bojan Bogdanovic,21.0,1,22.3
908,201610310BRK,PF,Taj Gibson,19.0,1,25.5
909,201610310BRK,C,Brook Lopez,12.0,2,32.8
910,201610310BRK,C,Justin Hamilton,12.0,1,20.0
911,201610310BRK,SG,Dwyane Wade,28.0,1,31.8
912,201610310BRK,SG,Jimmy Butler,28.0,1,34.5
913,201610310BRK,C,Robin Lopez,21.0,1,22.5
914,201610310BRK,PF,Nikola Mirotic,19.0,1,27.5
915,201610310BRK,PG,Rajon Rondo,19.0,1,34.5
916,201610310BRK,PF,Trevor Booker,22.0,1,24.3
917,201610310LAC,SG,J.J. Redick,5.0,0,19.3
